homeOver, homeGG, awayOver, awayGG, homeGoals, awayGoals, result
0.41,0.65,0.43,0.51,1.56,1.15,no
0.47,0.47,0.41,0.18,1.22,0.89,no
0.51,0.55,0.49,0.45,1.41,1.19,no
0.52,0.61,0.52,0.59,1.69,0.96,yes
0.40,0.47,0.50,0.50,1.08,1.07,no
0.47,0.49,0.43,0.43,1.08,1.12,no
0.47,0.41,0.47,0.49,0.88,1.48,no
0.55,0.60,0.56,0.65,1.52,1.15,yes
0.51,0.60,0.44,0.25,1.35,0.25,no
0.36,0.49,0.59,0.61,1.22,1.15,yes
0.49,0.58,0.46,0.56,1.04,1.30,yes
0.49,0.57,0.46,0.46,1.94,0.65,no
0.64,0.56,0.44,0.42,1.94,1.16,no
0.53,0.42,0.42,0.42,2.17,1.38,no
0.64,0.55,0.47,0.47,1.68,0.50,no
0.57,0.33,0.56,0.40,2.59,1.14,yes
0.62,0.47,0.57,0.57,1.00,1.09,no
0.41,0.39,0.39,0.43,0.77,0.95,yes
0.52,0.46,0.52,0.46,1.41,1.09,no
0.35,0.45,0.51,0.57,1.42,1.04,no
0.47,0.57,0.50,0.44,1.40,2.11,yes
0.29,0.35,0.56,0.56,1.56,0.86,yes
0.51,0.61,0.59,0.53,1.74,1.38,yes
0.37,0.39,0.34,0.48,1.56,0.68,no
0.37,0.48,0.57,0.67,1.59,1.19,no
0.44,0.44,0.64,0.56,1.38,1.19,no
0.38,0.40,0.50,0.65,1.27,1.48,yes
0.44,0.54,0.58,0.42,1.19,1.30,no
0.55,0.47,0.47,0.47,1.71,1.38,no
0.44,0.46,0.50,0.58,1.85,1.48,no
0.50,0.44,0.44,0.46,1.14,1.32,no
0.64,0.56,0.35,0.45,1.04,0.92,yes
0.51,0.57,0.47,0.57,1.67,0.96,no
0.57,0.67,0.29,0.35,1.20,0.75,yes
0.50,0.65,0.51,0.61,1.24,1.32,yes
0.50,0.58,0.44,0.44,1.48,0.50,no
0.47,0.47,0.37,0.39,0.56,0.96,no
0.56,0.56,0.44,0.54,1.67,0.92,no
0.59,0.53,0.25,0.38,1.11,1.44,yes
0.55,0.59,0.50,0.45,1.62,1.09,no
0.48,0.48,0.47,0.50,1.22,1.19,yes
0.44,0.56,0.39,0.44,2.11,0.78,no
0.50,0.55,0.34,0.52,1.19,0.97,no
0.36,0.50,0.45,0.48,1.09,1.38,no
0.22,0.39,0.48,0.45,2.00,1.56,no
0.44,0.53,0.41,0.52,1.12,1.41,no
0.47,0.52,0.44,0.56,1.50,0.88,yes
0.39,0.44,0.53,0.53,1.06,0.78,no
0.56,0.56,0.39,0.44,1.50,0.67,yes
0.50,0.61,0.53,0.53,1.33,1.12,no
0.48,0.48,0.50,0.61,1.22,1.56,yes
0.47,0.50,0.50,0.55,1.44,1.31,no
0.50,0.61,0.47,0.52,1.22,1.34,no
0.44,0.56,0.39,0.44,1.25,1.03,yes
0.48,0.45,0.48,0.48,1.72,1.50,yes
0.53,0.53,0.22,0.39,1.19,0.44,no
0.53,0.53,0.44,0.56,1.44,1.67,no
0.34,0.52,0.36,0.50,1.25,1.06,no
0.45,0.48,0.50,0.61,0.75,0.89,no
0.50,0.45,0.56,0.56,1.59,1.56,no
0.41,0.52,0.48,0.48,1.19,0.97,no
0.39,0.44,0.55,0.59,0.44,1.00,no
0.49,0.49,0.63,0.60,1.71,1.10,no
0.55,0.59,0.68,0.70,1.64,1.73,no
0.66,0.57,0.59,0.57,1.38,0.62,no
0.55,0.52,0.49,0.49,1.19,1.59,yes
0.57,0.73,0.55,0.43,2.05,1.95,no
0.59,0.61,0.55,0.59,2.18,1.48,yes
0.68,0.61,0.55,0.57,1.68,0.91,yes
0.45,0.51,0.43,0.55,1.39,1.17,no
0.47,0.66,0.51,0.57,1.41,1.00,yes
0.31,0.48,0.30,0.50,1.12,0.80,no
0.30,0.55,0.50,0.60,1.48,0.80,no
0.34,0.47,0.51,0.57,1.04,1.00,yes
0.70,0.70,0.27,0.33,2.40,0.78,yes
0.47,0.66,0.45,0.51,1.41,1.12,no
0.35,0.52,0.43,0.55,0.96,1.17,yes
0.49,0.51,0.40,0.40,1.35,1.20,no
0.51,0.60,0.74,0.62,1.17,1.04,no
0.71,0.65,0.60,0.60,2.17,1.40,no
0.50,0.50,0.80,0.60,0.40,1.80,yes
0.65,0.62,0.45,0.43,1.33,1.04,yes
0.71,0.67,0.42,0.54,2.17,1.00,yes
0.50,0.60,0.67,0.65,1.74,2.21,yes
0.70,0.70,0.51,0.60,2.39,1.42,no
0.62,0.73,0.69,0.62,1.50,1.96,yes
0.60,0.60,0.67,0.62,1.88,1.25,yes
0.74,0.62,0.67,0.67,1.29,1.62,yes
0.58,0.58,0.58,0.60,1.79,1.54,yes
0.48,0.58,0.54,0.58,1.04,1.62,yes
0.55,0.55,0.53,0.53,1.20,1.17,yes
0.37,0.51,0.62,0.55,1.38,1.17,no
0.48,0.48,0.36,0.36,1.08,0.60,yes
0.48,0.52,0.67,0.46,1.79,2.08,no
0.51,0.61,0.65,0.55,1.50,2.08,no
0.54,0.58,0.31,0.41,1.29,0.75,no
0.35,0.41,0.55,0.61,0.92,1.54,no
0.55,0.45,0.69,0.59,1.00,1.71,no
0.55,0.55,0.46,0.38,1.71,0.92,no
0.61,0.49,0.48,0.58,1.71,1.17,no
0.48,0.58,0.56,0.48,1.46,1.35,no
0.42,0.46,0.53,0.60,1.12,1.00,no
0.20,0.33,0.56,0.66,1.17,1.16,yes
0.25,0.31,0.44,0.44,1.50,1.43,yes
0.50,0.60,0.34,0.44,1.73,0.92,yes
0.53,0.47,0.35,0.49,1.33,0.67,no
0.38,0.40,0.45,0.47,1.32,1.29,no
0.36,0.40,0.35,0.49,1.62,0.96,no
0.45,0.53,0.51,0.65,1.20,1.50,no
0.57,0.41,0.63,0.55,2.33,1.20,yes
0.62,0.56,0.51,0.59,1.25,1.50,no
0.40,0.40,0.50,0.56,1.00,0.96,yes
0.49,0.49,0.35,0.49,1.13,0.96,no
0.45,0.45,0.54,0.62,1.15,1.19,no
0.49,0.51,0.37,0.42,1.23,0.70,no
0.55,0.64,0.38,0.62,1.65,0.86,yes
0.51,0.58,0.38,0.19,1.80,1.00,no
0.40,0.48,0.50,0.46,1.04,1.24,no
0.49,0.49,0.52,0.60,1.13,1.12,no
0.54,0.60,0.35,0.49,1.50,0.96,yes
0.53,0.60,0.50,0.44,1.08,1.25,no
0.58,0.60,0.50,0.54,1.38,0.80,yes
0.47,0.55,0.54,0.62,1.46,1.19,no
0.48,0.50,0.44,0.52,1.30,1.20,no
0.47,0.27,0.45,0.45,0.57,1.16,no
0.48,0.58,0.44,0.44,1.00,1.29,yes
0.31,0.38,0.47,0.56,0.94,1.24,no
0.47,0.59,0.62,0.62,1.83,1.06,yes
0.52,0.45,0.33,0.45,1.88,1.18,yes
0.46,0.46,0.62,0.62,2.11,0.61,yes
0.38,0.46,0.65,0.51,1.21,1.00,no
0.59,0.54,0.57,0.46,1.89,1.00,no
0.72,0.47,0.65,0.59,3.16,0.84,no
0.62,0.54,0.59,0.76,2.00,1.94,no
0.68,0.62,0.58,0.69,1.17,2.06,no
0.54,0.49,0.62,0.57,1.39,0.78,yes
0.65,0.59,0.63,0.71,2.59,1.33,yes
0.59,0.62,0.66,0.37,1.84,2.12,yes
0.59,0.61,0.30,0.30,2.09,1.00,no
0.43,0.57,0.48,0.59,1.27,1.55,no
0.57,0.57,0.59,0.66,1.67,1.67,yes
0.52,0.45,0.64,0.55,1.91,1.41,no
0.64,0.64,0.64,0.75,1.73,1.67,yes
0.80,0.60,0.48,0.59,1.60,1.23,no
0.50,0.59,0.60,0.50,1.57,0.60,yes
0.50,0.59,0.80,0.70,1.00,0.75,yes
0.52,0.57,0.57,0.55,1.43,0.95,yes
0.65,0.63,0.56,0.60,1.62,1.05,yes
0.50,0.59,0.70,0.73,1.27,1.45,yes
0.68,0.43,0.60,0.90,2.68,2.40,yes
0.57,0.61,0.60,0.60,1.36,0.60,no
0.68,0.59,0.70,0.73,1.09,1.29,no
0.68,0.70,0.73,0.57,2.18,1.64,no
0.66,0.64,0.61,0.64,2.23,1.64,no
0.59,0.59,0.82,0.61,1.73,2.68,no
0.56,0.60,0.61,0.52,1.55,0.95,yes
0.57,0.57,0.65,0.63,1.90,1.55,yes
0.46,0.49,0.41,0.39,1.05,1.11,no
0.41,0.54,0.71,0.66,1.53,1.05,yes
0.50,0.58,0.54,0.49,1.83,0.85,yes
0.62,0.72,0.46,0.54,1.67,1.15,no
0.54,0.49,0.29,0.39,1.70,1.29,yes
0.46,0.46,0.51,0.41,1.00,0.75,no
0.44,0.46,0.44,0.44,0.95,0.60,no
0.50,0.40,0.32,0.49,1.37,0.65,yes
0.41,0.44,0.41,0.49,1.77,1.33,yes
0.70,0.40,0.49,0.51,2.95,1.59,no
0.34,0.43,0.31,0.31,1.10,0.86,no
0.25,0.12,0.38,0.50,1.62,0.88,yes
0.45,0.47,0.47,0.50,1.36,1.07,no
0.56,0.44,0.33,0.45,0.88,1.11,no
0.29,0.34,0.38,0.38,1.21,0.88,no
0.41,0.51,0.41,0.51,1.17,0.93,no
0.42,0.61,0.34,0.43,1.13,1.00,yes
0.31,0.31,0.25,0.12,1.33,0.88,no
0.38,0.50,0.27,0.39,0.75,0.62,no
0.31,0.44,0.46,0.58,1.24,1.31,no
0.38,0.38,0.29,0.24,1.12,1.25,no
0.45,0.47,0.27,0.39,1.36,0.67,yes
0.42,0.51,0.33,0.45,1.55,1.11,no
0.59,0.65,0.56,0.44,1.38,0.88,yes
0.22,0.32,0.47,0.50,1.34,1.07,no
0.50,0.62,0.53,0.55,1.50,0.81,no
0.53,0.55,0.45,0.48,1.16,1.42,no
0.34,0.52,0.56,0.60,1.26,1.00,no
0.50,0.45,0.47,0.52,1.61,1.32,yes
0.42,0.53,0.44,0.62,1.23,1.88,no
0.25,0.44,0.44,0.50,2.00,0.75,no
0.45,0.52,0.37,0.45,1.39,1.06,no
0.47,0.47,0.31,0.38,1.19,0.75,yes
0.48,0.45,0.45,0.55,1.77,1.10,no
0.52,0.56,0.56,0.56,1.19,1.61,no
0.44,0.56,0.34,0.48,1.12,1.06,yes
0.48,0.48,0.44,0.56,1.23,0.84,yes
0.47,0.52,0.42,0.53,1.55,1.39,no
0.44,0.56,0.25,0.44,1.29,0.38,no
0.56,0.56,0.44,0.56,1.52,1.50,yes
0.44,0.62,0.53,0.55,1.75,1.16,no
0.45,0.55,0.50,0.45,1.16,1.13,no
0.53,0.55,0.45,0.52,1.39,1.23,no
0.37,0.45,0.34,0.52,1.00,1.00,no
0.34,0.48,0.48,0.45,1.10,1.52,yes
0.56,0.60,0.48,0.48,1.68,1.52,no
0.44,0.50,0.52,0.56,1.12,1.35,no
0.45,0.48,0.47,0.47,0.74,0.94,yes
0.31,0.38,0.50,0.62,0.38,0.75,yes
0.43,0.43,0.66,0.57,1.47,1.56,no
0.52,0.48,0.51,0.43,1.76,1.59,no
0.50,0.47,0.47,0.56,1.00,1.06,yes
0.72,0.62,0.63,0.54,1.60,1.41,yes
0.51,0.43,0.59,0.47,1.71,1.88,yes
0.46,0.46,0.58,0.48,0.94,1.06,no
0.53,0.47,0.63,0.48,1.61,0.71,no
0.56,0.58,0.63,0.57,0.96,1.21,no
0.57,0.41,0.42,0.40,1.39,0.71,no
0.38,0.42,0.50,0.50,0.92,1.30,yes
0.44,0.44,0.56,0.31,1.00,2.09,yes
0.70,0.50,0.53,0.47,2.95,0.78,no
0.57,0.63,0.53,0.57,1.40,1.32,no
0.53,0.57,0.58,0.59,1.56,1.17,no
0.57,0.56,0.63,0.58,2.21,1.59,yes
0.32,0.37,0.41,0.46,0.95,1.24,no
0.40,0.50,0.44,0.46,1.00,1.15,no
0.29,0.36,0.48,0.36,0.71,1.00,no
0.40,0.45,0.50,0.57,0.81,1.67,no
0.29,0.46,0.29,0.36,1.25,0.86,no
0.43,0.50,0.21,0.36,1.29,0.90,no
0.34,0.59,0.45,0.50,1.21,1.05,yes
0.41,0.49,0.32,0.37,1.25,1.33,no
0.43,0.33,0.48,0.57,0.85,0.65,no
0.55,0.58,0.42,0.51,1.60,1.10,no
0.46,0.52,0.55,0.58,1.45,1.46,no
0.44,0.46,0.43,0.46,1.50,1.48,no
0.54,0.56,0.56,0.56,1.48,1.00,no
0.44,0.49,0.58,0.56,1.23,1.70,no
0.42,0.51,0.59,0.55,0.86,1.05,no
0.55,0.53,0.59,0.59,1.60,1.17,no
0.53,0.58,0.48,0.52,1.65,1.15,no
0.47,0.43,0.47,0.59,1.04,0.96,no
0.30,0.48,0.43,0.47,0.96,0.92,yes
0.47,0.59,0.33,0.43,1.60,0.96,yes
0.37,0.35,0.35,0.48,1.28,1.42,no
0.33,0.67,0.38,0.46,0.60,0.88,no
0.49,0.47,0.29,0.40,2.00,1.26,no
0.56,0.56,0.47,0.43,1.72,0.88,no
0.56,0.56,0.62,0.64,1.71,1.25,no
0.30,0.50,0.49,0.49,0.80,1.25,no
0.62,0.50,0.47,0.61,2.79,1.08,no
0.40,0.50,0.71,0.69,1.76,1.33,no
0.54,0.54,0.38,0.46,1.38,1.14,yes
0.57,0.63,0.53,0.57,1.32,1.33,yes
0.62,0.66,0.53,0.62,1.85,1.35,yes
0.49,0.49,0.49,0.53,1.96,1.56,no
0.64,0.60,0.54,0.50,1.57,1.24,yes
0.49,0.53,0.54,0.54,1.14,0.96,yes
0.71,0.69,0.57,0.63,1.60,1.38,no
0.36,0.47,0.23,0.38,1.30,0.86,no
0.46,0.56,0.50,0.58,1.24,1.48,no
0.45,0.36,0.62,0.66,1.65,1.25,no
0.72,0.56,0.58,0.58,1.29,1.14,yes
0.72,0.72,0.70,0.42,1.95,2.14,no
0.70,0.72,0.49,0.58,1.55,1.62,yes
0.56,0.60,0.67,0.70,1.33,1.67,yes
0.81,0.60,0.65,0.63,3.14,2.24,yes
0.60,0.53,0.56,0.58,1.10,1.68,no
0.50,0.60,0.47,0.49,1.48,1.35,no
0.21,0.21,0.64,0.57,1.14,1.50,yes
0.35,0.40,0.38,0.38,1.61,0.33,yes
0.58,0.48,0.38,0.40,1.82,1.28,no
0.37,0.49,0.53,0.63,1.68,1.52,no
0.50,0.50,0.53,0.61,0.57,1.57,no
0.46,0.62,0.64,0.57,2.00,1.08,no
0.54,0.65,0.57,0.41,1.13,1.36,yes
0.42,0.46,0.35,0.46,1.17,0.87,no
0.54,0.38,0.50,0.61,1.20,1.30,yes
0.23,0.31,0.45,0.53,1.40,0.92,no
0.34,0.47,0.48,0.54,1.22,0.91,yes
0.35,0.46,0.64,0.57,1.40,1.50,no
0.48,0.54,0.45,0.53,1.65,0.92,yes
0.54,0.65,0.42,0.46,1.13,0.88,yes
0.53,0.63,0.21,0.21,1.25,0.71,no
0.53,0.61,0.50,0.60,1.54,0.96,no
0.50,0.50,0.50,0.61,0.57,1.30,no
0.58,0.48,0.54,0.38,1.82,2.25,no
0.46,0.62,0.38,0.40,2.00,1.28,yes
0.47,0.49,0.57,0.41,1.85,1.36,no
0.64,0.57,0.35,0.40,1.09,0.92,no
0.34,0.47,0.23,0.31,1.22,1.50,no
0.37,0.49,0.38,0.38,1.68,0.33,no
0.43,0.61,0.45,0.47,1.14,1.46,yes
0.32,0.46,0.26,0.39,1.29,0.62,no
0.30,0.36,0.47,0.60,1.22,1.36,no
0.53,0.60,0.27,0.20,1.43,1.00,yes
0.33,0.33,0.40,0.60,1.38,1.24,no
0.29,0.29,0.40,0.51,1.14,0.89,yes
0.40,0.53,0.48,0.52,0.71,1.11,no
0.42,0.51,0.44,0.51,1.18,0.82,no
0.45,0.47,0.27,0.13,1.41,0.86,no
0.43,0.61,0.34,0.45,1.14,1.11,no
0.33,0.42,0.57,0.43,1.11,0.71,yes
0.23,0.33,0.28,0.40,1.39,0.64,no
0.40,0.60,0.29,0.29,1.43,0.86,yes
0.40,0.51,0.44,0.51,1.28,0.82,no
0.47,0.60,0.42,0.51,1.14,0.90,no
0.26,0.39,0.53,0.60,1.11,0.88,yes
0.34,0.45,0.45,0.47,1.00,1.46,no
0.27,0.20,0.23,0.33,1.62,0.62,no
0.28,0.40,0.30,0.36,0.93,0.86,no
0.57,0.43,0.43,0.61,1.00,1.14,no
0.48,0.52,0.32,0.46,1.31,1.00,no
0.47,0.53,0.53,0.57,1.50,1.20,no
0.43,0.57,0.45,0.47,1.30,0.90,yes
0.36,0.64,0.43,0.50,1.71,1.17,yes
0.47,0.55,0.50,0.57,1.17,0.71,no
0.57,0.60,0.52,0.57,1.70,1.33,yes
0.43,0.50,0.48,0.45,1.29,1.50,no
0.37,0.45,0.42,0.53,0.97,1.40,yes
0.55,0.55,0.33,0.52,1.50,1.00,yes
0.53,0.55,0.36,0.50,1.33,1.57,yes
0.35,0.50,0.29,0.50,1.13,0.43,no
0.45,0.47,0.50,0.48,0.73,1.53,no
0.29,0.36,0.52,0.47,0.43,1.13,no
0.45,0.47,0.36,0.64,1.23,1.57,no
0.50,0.48,0.35,0.50,1.20,1.10,no
0.48,0.45,0.55,0.55,1.77,1.60,yes
0.52,0.57,0.43,0.57,1.23,0.83,no
0.50,0.57,0.43,0.50,1.29,0.71,yes
0.53,0.57,0.57,0.60,1.13,1.03,no
0.33,0.52,0.47,0.55,1.30,1.10,no
0.36,0.50,0.45,0.47,1.00,1.43,yes
0.43,0.50,0.29,0.36,1.37,0.57,yes
0.52,0.47,0.37,0.45,1.63,1.10,no
0.42,0.53,0.53,0.55,1.20,0.83,no
0.29,0.50,0.47,0.53,2.29,1.33,no
0.57,0.59,0.55,0.48,0.95,0.82,no
0.51,0.51,0.47,0.47,1.14,0.57,no
0.56,0.42,0.62,0.58,1.45,1.13,no
0.43,0.38,0.55,0.45,0.76,1.10,no
0.62,0.49,0.55,0.32,1.05,2.00,no
0.72,0.49,0.39,0.41,3.05,0.95,no
0.51,0.59,0.55,0.52,1.10,1.10,yes
0.50,0.50,0.57,0.60,1.80,0.86,no
0.48,0.60,0.69,0.60,1.10,1.40,no
0.63,0.47,0.53,0.58,1.76,1.38,yes
0.57,0.60,0.51,0.59,0.95,1.05,no
0.56,0.44,0.55,0.52,2.00,1.10,no
0.67,0.70,0.55,0.71,1.81,1.45,yes
0.53,0.58,0.69,0.60,1.50,1.40,yes
0.58,0.56,0.58,0.60,1.55,1.48,yes
0.53,0.42,0.42,0.55,1.25,1.42,no
0.47,0.55,0.55,0.64,1.70,1.20,no
0.53,0.47,0.69,0.38,1.95,2.37,yes
0.40,0.42,0.70,0.65,1.76,1.05,yes
0.42,0.40,0.50,0.50,1.19,1.00,no
0.42,0.50,0.55,0.50,1.21,1.05,no
0.45,0.45,0.47,0.50,1.15,1.00,no
0.42,0.47,0.49,0.41,1.00,1.00,no
0.30,0.40,0.64,0.74,0.79,1.22,no
0.30,0.47,0.47,0.50,1.30,1.52,yes
0.73,0.71,0.54,0.54,1.67,1.00,no
0.44,0.36,0.50,0.58,1.64,1.54,no
0.64,0.55,0.62,0.58,2.60,1.87,yes
0.48,0.58,0.40,0.50,1.29,1.00,no
0.43,0.49,0.25,0.42,1.30,0.83,no
0.52,0.61,0.50,0.66,1.61,1.30,yes
0.36,0.47,0.51,0.51,1.36,1.30,no
0.35,0.43,0.57,0.64,1.44,1.35,yes
0.54,0.54,0.36,0.47,1.35,0.61,yes
0.57,0.64,0.64,0.55,1.38,1.00,no
0.62,0.67,0.54,0.59,1.92,1.30,no
0.50,0.66,0.55,0.51,1.38,1.25,no
0.50,0.58,0.48,0.52,1.29,1.54,yes
0.51,0.51,0.48,0.58,2.00,1.50,no
0.40,0.50,0.44,0.36,1.67,0.96,yes
0.62,0.58,0.43,0.49,1.50,1.21,yes
0.53,0.61,0.43,0.71,1.08,1.00,no
0.50,0.54,0.42,0.50,1.48,1.17,yes
0.54,0.60,0.55,0.63,1.71,1.08,no
0.42,0.48,0.35,0.47,1.04,0.96,no
0.47,0.47,0.49,0.57,1.14,1.27,yes
0.50,0.43,0.45,0.45,0.83,1.00,yes
0.59,0.61,0.36,0.14,1.44,1.00,no
0.49,0.51,0.48,0.50,1.20,1.52,yes
0.48,0.56,0.38,0.42,1.00,0.69,no
0.50,0.46,0.52,0.60,1.40,1.12,no
0.45,0.45,0.55,0.61,1.12,1.28,no
0.43,0.71,0.48,0.50,1.75,1.52,no
0.40,0.40,0.46,0.54,1.00,1.15,yes
0.50,0.54,0.49,0.51,1.48,1.08,no
0.50,0.46,0.59,0.61,1.40,1.12,yes
0.42,0.50,0.49,0.57,1.77,1.27,yes
0.50,0.43,0.42,0.48,0.83,1.41,no
0.52,0.60,0.55,0.63,1.28,1.08,yes
0.35,0.47,0.53,0.61,1.19,0.96,yes
0.38,0.42,0.50,0.29,0.67,0.29,no
0.36,0.14,0.48,0.56,1.43,1.12,yes
0.54,0.60,0.47,0.47,1.71,1.15,yes
0.45,0.48,0.50,0.47,1.31,1.06,no
0.48,0.58,0.47,0.50,1.00,1.53,no
0.34,0.47,0.32,0.39,1.27,0.73,no
0.61,0.56,0.58,0.53,2.28,0.50,yes
0.64,0.50,0.67,0.61,0.94,1.06,yes
0.61,0.61,0.53,0.47,1.67,1.17,yes
0.71,0.46,0.58,0.61,3.28,1.18,yes
0.64,0.58,0.61,0.53,1.88,1.61,yes
0.60,0.71,0.47,0.47,2.11,0.67,no
0.65,0.35,0.36,0.44,2.29,0.88,yes
0.65,0.71,0.58,0.44,2.19,1.00,no
0.58,0.75,0.64,0.58,1.33,1.63,yes
0.63,0.74,0.57,0.62,1.36,1.14,yes
0.49,0.60,0.53,0.47,1.48,0.86,no
0.60,0.67,0.65,0.56,2.05,1.43,no
0.47,0.58,0.49,0.58,1.52,1.18,yes
0.58,0.56,0.65,0.65,1.86,1.19,no
0.63,0.61,0.65,0.61,1.30,1.22,yes
0.74,0.61,0.59,0.61,1.30,1.52,yes
0.66,0.66,0.63,0.61,2.39,1.30,yes
0.66,0.64,0.62,0.72,2.17,1.30,yes
0.43,0.53,0.51,0.60,1.38,1.17,no
0.70,0.64,0.72,0.66,2.09,1.61,no
0.65,0.61,0.57,0.57,1.39,1.78,yes
0.52,0.59,0.55,0.57,1.39,0.83,no
0.33,0.46,0.35,0.52,1.00,1.22,yes
0.26,0.32,0.28,0.54,1.29,1.00,yes
0.43,0.62,0.50,0.52,1.92,1.48,no
0.49,0.52,0.56,0.59,1.47,1.46,no
0.59,0.55,0.45,0.52,1.42,1.28,yes
0.56,0.59,0.54,0.56,1.61,1.20,no
0.59,0.59,0.57,0.55,1.39,1.70,yes
0.58,0.55,0.44,0.49,1.20,1.09,no
0.42,0.52,0.49,0.52,0.88,1.01,no
0.47,0.52,0.56,0.58,0.94,1.51,yes
0.51,0.51,0.61,0.54,1.57,1.18,yes
0.47,0.36,0.52,0.60,1.09,1.12,no
0.51,0.51,0.47,0.51,1.57,1.70,yes
0.65,0.54,0.50,0.50,1.71,1.80,yes
0.30,0.30,0.33,0.40,0.80,0.88,yes
0.29,0.40,0.60,0.47,1.04,1.71,yes
0.56,0.62,0.56,0.56,1.83,1.04,no
0.69,0.60,0.35,0.52,2.75,1.21,no
0.58,0.58,0.48,0.44,1.78,0.83,no
0.33,0.44,0.39,0.53,1.26,0.80,no
0.46,0.62,0.35,0.35,1.30,0.87,no
0.36,0.49,0.50,0.48,1.39,1.60,no
0.30,0.40,0.31,0.49,1.67,0.79,no
0.18,0.27,0.62,0.49,0.40,1.65,yes
0.48,0.48,0.27,0.64,1.38,0.83,yes
0.44,0.48,0.58,0.58,1.33,0.76,no
0.39,0.47,0.57,0.57,0.96,1.46,no
0.56,0.50,0.50,0.44,1.50,1.06,no
0.58,0.45,0.71,0.61,1.71,1.06,yes
0.65,0.56,0.64,0.48,2.24,0.88,no
0.68,0.65,0.73,0.61,1.17,1.24,yes
0.48,0.58,0.44,0.44,1.94,1.47,no
0.50,0.41,0.48,0.45,2.18,1.12,yes
0.47,0.50,0.48,0.51,1.67,0.96,no
0.61,0.63,0.58,0.61,1.93,1.44,no
0.57,0.60,0.47,0.50,1.73,1.53,yes
0.57,0.55,0.52,0.57,1.19,1.03,yes
0.55,0.58,0.55,0.57,1.69,1.12,no
0.48,0.51,0.56,0.54,1.22,1.28,no
0.57,0.53,0.51,0.51,2.08,1.18,no
0.58,0.61,0.57,0.63,1.96,1.19,yes
0.60,0.59,0.61,0.63,1.49,1.40,yes
0.54,0.56,0.53,0.58,1.67,1.34,no
0.61,0.63,0.58,0.59,1.65,1.17,no
0.53,0.58,0.53,0.57,1.59,1.07,no
0.58,0.59,0.54,0.56,1.19,1.25,yes
0.62,0.58,0.61,0.63,2.31,1.12,yes
0.25,0.33,0.33,0.42,0.67,1.00,no
0.47,0.35,0.47,0.57,0.76,0.68,no
0.42,0.47,0.31,0.46,0.85,0.95,no
0.40,0.47,0.41,0.44,1.30,1.11,yes
0.42,0.45,0.45,0.50,1.16,1.05,no
0.33,0.56,0.42,0.50,1.22,1.40,yes
0.41,0.51,0.33,0.42,1.26,1.15,no
0.42,0.33,0.33,0.40,0.89,0.75,no
0.33,0.33,0.42,0.50,1.20,1.25,no
0.20,0.33,0.33,0.35,1.05,1.35,no
0.41,0.44,0.42,0.33,1.50,1.10,yes
0.45,0.50,0.41,0.51,1.57,1.10,no
0.42,0.50,0.31,0.46,1.00,0.95,no
0.47,0.35,0.20,0.33,0.76,0.85,yes
0.33,0.42,0.33,0.33,1.35,0.71,no
0.33,0.42,0.42,0.47,0.83,0.80,no
0.47,0.57,0.25,0.33,1.33,0.67,yes
0.33,0.40,0.33,0.56,1.55,0.71,no
0.42,0.50,0.40,0.47,1.71,1.20,yes
0.30,0.50,0.65,0.67,1.00,1.14,no
0.58,0.65,0.51,0.60,1.45,1.61,no
0.42,0.49,0.39,0.52,1.18,1.04,no
0.50,0.52,0.60,0.60,1.96,1.20,no
0.30,0.50,0.56,0.52,1.00,1.30,no
0.65,0.67,0.42,0.49,1.96,1.22,no
0.39,0.52,0.36,0.44,1.70,1.00,no
0.34,0.45,0.53,0.64,1.38,1.17,yes
0.49,0.56,0.23,0.23,1.68,0.83,no
0.52,0.62,0.18,0.27,1.13,1.33,yes
0.49,0.60,0.49,0.60,1.68,0.92,yes
0.38,0.42,0.50,0.42,1.43,2.14,no
0.44,0.52,0.33,0.46,1.17,0.61,yes
0.58,0.42,0.50,0.67,2.39,1.20,no
0.48,0.48,0.59,0.46,1.88,1.36,no
0.65,0.57,0.54,0.46,1.09,1.50,no
0.67,0.58,0.36,0.40,1.43,0.92,no
0.42,0.42,0.43,0.47,1.17,0.91,no
0.54,0.60,0.38,0.48,1.56,0.96,no
0.38,0.42,0.18,0.27,1.43,1.33,no
0.59,0.46,0.67,0.58,1.86,1.40,yes
0.28,0.41,0.45,0.47,0.96,1.44,yes
0.46,0.54,0.35,0.46,0.83,1.08,no
0.31,0.37,0.25,0.38,1.27,0.61,no
0.42,0.51,0.44,0.62,1.22,1.19,no
0.44,0.51,0.49,0.60,1.56,1.33,no
0.20,0.31,0.50,0.33,1.33,0.67,yes
0.48,0.52,0.40,0.60,1.32,1.21,yes
0.54,0.62,0.15,0.08,1.50,0.67,yes
0.31,0.44,0.40,0.49,1.30,0.89,no
0.31,0.31,0.31,0.23,1.29,1.17,no
0.25,0.33,0.28,0.41,1.00,0.67,no
0.45,0.47,0.35,0.44,1.38,1.00,no
0.35,0.46,0.31,0.37,1.00,0.89,no
0.25,0.38,0.42,0.51,1.07,0.86,yes
0.50,0.33,0.31,0.44,1.00,0.96,yes
0.40,0.60,0.54,0.62,1.48,1.00,no
0.49,0.60,0.46,0.54,1.14,0.86,no
0.28,0.41,0.35,0.44,0.96,1.00,no
0.31,0.23,0.48,0.52,1.57,1.15,no
0.15,0.08,0.25,0.33,1.29,1.00,no
